100000 ciudades aleatorias
Presupuesto bajo
Tiempo: 0.0415261
Tiempo: 0.041487
Tiempo: 0.0404244
Tiempo: 0.0403203
Tiempo: 0.0399942
Tiempo: 0.0462022
Tiempo: 0.044076
Tiempo: 0.0400242
Tiempo: 0.0397899
Tiempo: 0.039488
Tiempo: 0.0395063
Tiempo: 0.0416307
Tiempo: 0.042092
Tiempo: 0.0395858
Tiempo: 0.0394044
Tiempo: 0.0410401
Tiempo: 0.0436152
Tiempo: 0.0422702
Tiempo: 0.0423887
Tiempo: 0.0398768
Tiempo: 0.0407391
Tiempo: 0.0415515
Tiempo: 0.0419799
Tiempo: 0.039969
Tiempo: 0.0438913
Tiempo: 0.041851
Tiempo: 0.0511989
Tiempo: 0.0449889
Tiempo: 0.0444277
Tiempo: 0.0413068
Tiempo: 0.0403308
Tiempo: 0.0395201
Tiempo: 0.0400225
Tiempo: 0.0393221
Tiempo: 0.0397053
Tiempo: 0.0390003
Tiempo: 0.0390486
Tiempo: 0.0392768
Tiempo: 0.039391
Tiempo: 0.0392886
Tiempo: 0.0392413
Tiempo: 0.0390708
Tiempo: 0.0392246
Tiempo: 0.0392024
Tiempo: 0.0391233
Tiempo: 0.0390415
Tiempo: 0.0391336
Tiempo: 0.041923
Tiempo: 0.0448809
Tiempo: 0.0410228
Tiempo: 0.0403515
Tiempo: 0.0403478
Tiempo: 0.03927
Tiempo: 0.0391759
Tiempo: 0.0406213
Tiempo: 0.0421302
Tiempo: 0.0435337
Tiempo: 0.0403314
Tiempo: 0.0413253
Tiempo: 0.0394511
Tiempo: 0.039389
Tiempo: 0.0391019
Tiempo: 0.0400327
Tiempo: 0.0391797
Tiempo: 0.0403499
Tiempo: 0.0396511
Tiempo: 0.0395816
Tiempo: 0.0393279
Tiempo: 0.0398286
Tiempo: 0.0409093
Tiempo: 0.0459391
Tiempo: 0.0410016
Tiempo: 0.0408202
Tiempo: 0.0416718
Tiempo: 0.0446195
Tiempo: 0.0476189
Tiempo: 0.0492089
Tiempo: 0.0411624
Tiempo: 0.0431048
Tiempo: 0.0406284
Tiempo: 0.0428516
Tiempo: 0.0522009
Tiempo: 0.0437346
Tiempo: 0.0437795
Tiempo: 0.040668
Tiempo: 0.0441156
Tiempo: 0.0443341
Tiempo: 0.0439344
Tiempo: 0.040544
Tiempo: 0.0401018
Tiempo: 0.0402845
Tiempo: 0.0419938
Tiempo: 0.0409968
Tiempo: 0.0410838
Tiempo: 0.0401247
Tiempo: 0.0396513
Tiempo: 0.0392336
Tiempo: 0.0390636
Tiempo: 0.039335
Tiempo: 0.0392871
Tiempo: 0.0393
Tiempo: 0.0394271
Tiempo: 0.0418907
Tiempo: 0.0439518
Tiempo: 0.048515
Tiempo: 0.0417567
Tiempo: 0.0419349
Tiempo: 0.0408972
Tiempo: 0.0415484
Tiempo: 0.0423541
Tiempo: 0.0400318
Tiempo: 0.0395334
Tiempo: 0.0413089
Tiempo: 0.0526757
Tiempo: 0.0564966
